center,area,orientation,poly,id
"(10.87072275, 52.79070075)",187.94935647025704,,"[(10.8705803, 52.7906659), (10.8706037, 52.7907595), (10.8708652, 52.7907356), (10.8708418, 52.790642), (10.8705803, 52.7906659)]",sachsen-anhalt-houses_22
"(11.955855812682461, 51.46365348064929)",51.955407499335706,across,"[(11.9559238, 51.4636758), (11.955917, 51.4636239), (11.9557874, 51.4636316), (11.9557944, 51.4636827), (11.9559238, 51.4636758)]",sachsen-anhalt-houses_23
"(10.956981034272212, 51.570929649105395)",68.56304514734074,,"[(10.9568929, 51.5709476), (10.9570541, 51.5709652), (10.9570651, 51.570926), (10.9570692, 51.5709117), (10.956908, 51.5708941), (10.9568929, 51.5709476)]",sachsen-anhalt-houses_24
"(11.458659869879313, 52.5265312743804)",105.61432379018515,,"[(11.4585663, 52.526495), (11.4585707, 52.5265714), (11.4587534, 52.5265676), (11.458749, 52.5264911), (11.4585663, 52.526495)]",sachsen-anhalt-houses_25
"(12.210978043918326, 51.354542530361044)",113.71205467544496,,"[(12.2108886, 51.3544976), (12.2108733, 51.3545719), (12.2110675, 51.3545875), (12.2110827, 51.3545131), (12.2108886, 51.3544976)]",sachsen-anhalt-houses_26
"(11.68136105, 51.746311549999994)",155.72738652676344,,"[(11.6813548, 51.7463922), (11.6812374, 51.7462859), (11.6813673, 51.7462309), (11.6814847, 51.7463372), (11.6813548, 51.7463922)]",sachsen-anhalt-houses_27
"(12.0387977, 51.43101115)",81.2473230175674,,"[(12.0387572, 51.4310625), (12.0388794, 51.4310372), (12.0388382, 51.4309598), (12.038716, 51.4309851), (12.0387572, 51.4310625)]",sachsen-anhalt-houses_28
"(12.024223521734525, 52.50111176777598)",161.23295134305954,,"[(12.0241492, 52.5010391), (12.0240861, 52.5011202), (12.0242974, 52.501185), (12.0243604, 52.5011023), (12.0241492, 52.5010391)]",sachsen-anhalt-houses_29
"(11.04977802518113, 51.75858326336644)",71.7063760086894,,"[(11.0497553, 51.7586366), (11.0498526, 51.7586135), (11.0498008, 51.7585299), (11.0497034, 51.7585531), (11.0497553, 51.7586366)]",sachsen-anhalt-houses_30
"(10.652406660240866, 51.76820840275879)",173.77599348127842,,"[(10.6522861, 51.7682564), (10.6524206, 51.7682967), (10.6525272, 51.7681604), (10.6523927, 51.7681201), (10.6523355, 51.7681933), (10.6522861, 51.7682564)]",sachsen-anhalt-houses_31
"(11.990167923915028, 51.50906752833208)",55.63961941283196,,"[(11.9902334, 51.5090995), (11.9902468, 51.509051), (11.9901024, 51.5090356), (11.990089, 51.509084), (11.9902334, 51.5090995)]",sachsen-anhalt-houses_32
"(11.721527226258855, 52.158374330717194)",213.39074704470113,,"[(11.7214316, 52.1584594), (11.7213612, 52.158343), (11.721403, 52.1583333), (11.7213934, 52.1583191), (11.7214801, 52.1582984), (11.7214893, 52.158314), (11.7214921, 52.1583132), (11.7215344, 52.1583839), (11.721599, 52.1583648), (11.7215941, 52.1583585), (11.7216736, 52.1583354), (11.721676, 52.1583384), (11.7217649, 52.1583119), (11.7217816, 52.1583354), (11.7217356, 52.1583485), (11.7217426, 52.1583629), (11.7215833, 52.1584123), (11.7214351, 52.1584583), (11.7214316, 52.1584594)]",sachsen-anhalt-houses_33
"(12.208259636350562, 51.35556526084237)",161.1442935867235,,"[(12.2083265, 51.3556247), (12.2083374, 51.3555888), (12.208366, 51.3555922), (12.208379, 51.3555491), (12.2083504, 51.3555457), (12.2083575, 51.3555221), (12.2081956, 51.3555031), (12.208188, 51.3555284), (12.2081581, 51.3555248), (12.2081419, 51.3555783), (12.2081719, 51.3555818), (12.2081647, 51.3556056), (12.2082326, 51.3556136), (12.2082497, 51.3556281), (12.2082843, 51.3556322), (12.2083055, 51.3556222), (12.2083265, 51.3556247)]",sachsen-anhalt-houses_34
"(11.452199965509697, 51.47411217126713)",109.65648858505301,,"[(11.4521508, 51.4741713), (11.4522647, 51.4741685), (11.4522574, 51.4740517), (11.4521431, 51.4740545), (11.4521463, 51.4741059), (11.4521227, 51.4741065), (11.4521249, 51.4741415), (11.452149, 51.4741409), (11.4521508, 51.4741713)]",sachsen-anhalt-houses_35
"(11.611359431466466, 52.085241136437375)",72.95594520517625,,"[(11.6112923, 52.085277), (11.6114294, 52.085275), (11.6114267, 52.0852053), (11.6113926, 52.085206), (11.6113097, 52.0852067), (11.6112896, 52.0852073), (11.6112923, 52.085277)]",sachsen-anhalt-houses_36
"(11.450160992847172, 51.475591083962975)",143.4050419209525,,"[(11.4501562, 51.4756474), (11.4501993, 51.4756389), (11.4501916, 51.4756238), (11.4502892, 51.4756045), (11.4502518, 51.4755308), (11.4500316, 51.4755742), (11.4500688, 51.4756476), (11.4501483, 51.475632), (11.4501562, 51.4756474)]",sachsen-anhalt-houses_37
"(11.960854777427661, 51.461785253127076)",64.21549938805401,across,"[(11.9609324, 51.4618078), (11.96092, 51.4617507), (11.9607772, 51.4617627), (11.9607895, 51.4618198), (11.9609324, 51.4618078)]",sachsen-anhalt-houses_38
"(11.874740062731584, 52.26456313145919)",110.6412300397642,,"[(11.8746753, 52.2646274), (11.8747581, 52.2646265), (11.8747564, 52.2646027), (11.8747939, 52.2646017), (11.8748148, 52.26459), (11.8748042, 52.264505), (11.8746782, 52.2645066), (11.8746849, 52.2645778), (11.8746708, 52.2645781), (11.8746753, 52.2646274)]",sachsen-anhalt-houses_39
"(10.666844111172992, 51.66844372218333)",80.35784129798412,,"[(10.6667955, 51.6684922), (10.6667721, 51.6684082), (10.6668927, 51.6683952), (10.6669161, 51.6684793), (10.6667955, 51.6684922)]",sachsen-anhalt-houses_40
"(11.989772999999998, 51.3901345)",262.61165377497673,,"[(11.9897885, 51.3902503), (11.9899093, 51.3900589), (11.9897575, 51.3900187), (11.9896367, 51.3902101), (11.9897885, 51.3902503)]",sachsen-anhalt-houses_41
"(12.02604733941395, 52.49660484901024)",146.65370684023947,,"[(12.0259741, 52.4966812), (12.0260005, 52.4965212), (12.0261206, 52.4965285), (12.0261064, 52.4966143), (12.0260942, 52.4966885), (12.0259741, 52.4966812)]",sachsen-anhalt-houses_42
"(12.1848471, 51.80317614999999)",83.44882819056511,,"[(12.1849478, 51.8031872), (12.1847775, 51.8032225), (12.1847464, 51.8031651), (12.1849167, 51.8031298), (12.1849478, 51.8031872)]",sachsen-anhalt-houses_43
"(11.568236899999999, 51.60087985000001)",126.11945051699877,,"[(11.5681825, 51.600817), (11.5681402, 51.6009185), (11.5682913, 51.6009427), (11.5683336, 51.6008412), (11.5681825, 51.600817)]",sachsen-anhalt-houses_44
"(11.954934349999998, 51.464153700000004)",57.68427234981209,across,"[(11.9549967, 51.4641824), (11.9549859, 51.4641176), (11.954872, 51.464125), (11.9548828, 51.4641898), (11.9549967, 51.4641824)]",sachsen-anhalt-houses_45
"(11.680479479143658, 51.74568608288617)",127.04898975044489,,"[(11.6804569, 51.7457481), (11.6805851, 51.7457339), (11.6805236, 51.7456233), (11.6803597, 51.7456549), (11.6803837, 51.7457026), (11.6804296, 51.7456938), (11.6804569, 51.7457481)]",sachsen-anhalt-houses_46
"(12.047544950000002, 51.51887005)",76.37146014440805,across,"[(12.0475932, 51.5189243), (12.0475041, 51.5189266), (12.0474967, 51.5188158), (12.0475858, 51.5188135), (12.0475932, 51.5189243)]",sachsen-anhalt-houses_47
"(11.6803688, 51.74514555)",164.11710534989834,,"[(11.6803149, 51.7452198), (11.6804916, 51.7451745), (11.6804227, 51.7450713), (11.680246, 51.7451166), (11.6803149, 51.7452198)]",sachsen-anhalt-houses_48
"(12.65562393227144, 51.87293133438931)",236.81842809915543,,"[(12.6555344, 51.8730203), (12.655705, 51.8730234), (12.6557134, 51.8728423), (12.6555429, 51.8728393), (12.6555344, 51.8730203)]",sachsen-anhalt-houses_49
"(11.955693370864276, 51.46091969557475)",52.85312228091061,across,"[(11.9557679, 51.4609339), (11.9557538, 51.4609015), (11.955746, 51.4608839), (11.9556188, 51.4609055), (11.9556407, 51.4609555), (11.9557679, 51.4609339)]",sachsen-anhalt-houses_50
"(11.724823272779679, 52.168876393521955)",112.6979424142628,,"[(11.7249534, 52.1688491), (11.7248638, 52.1688394), (11.7248607, 52.1688503), (11.7248479, 52.1688489), (11.7248483, 52.1688475), (11.7247315, 52.1688349), (11.7247096, 52.1689112), (11.7248262, 52.1689238), (11.7248359, 52.1688896), (11.7248486, 52.168891), (11.7248476, 52.1688944), (11.7249377, 52.1689041), (11.7249534, 52.1688491)]",sachsen-anhalt-houses_51
"(11.989154478162996, 51.38669474509958)",98.60379310138524,,"[(11.9890711, 51.3867303), (11.9890989, 51.3866421), (11.9892379, 51.3866592), (11.98921, 51.3867474), (11.9890711, 51.3867303)]",sachsen-anhalt-houses_52
"(12.18803137983044, 51.80190369497548)",103.06551263853908,,"[(12.1879334, 51.8019465), (12.1879783, 51.8018989), (12.1880435, 51.8018299), (12.1881294, 51.8018609), (12.1880861, 51.8019067), (12.1880193, 51.8019775), (12.1879334, 51.8019465)]",sachsen-anhalt-houses_53
"(12.214413718737873, 51.83999440989572)",95.35522236535326,,"[(12.2144289, 51.8399331), (12.2145137, 51.8400004), (12.214508, 51.8400031), (12.2143985, 51.8400557), (12.2143138, 51.8399885), (12.2143235, 51.8399838), (12.2144289, 51.8399331)]",sachsen-anhalt-houses_54
"(11.723239162781958, 52.16555680961133)",224.2805106495507,,"[(11.723117, 52.1654912), (11.7231808, 52.165498), (11.7231844, 52.1654854), (11.7232589, 52.1654933), (11.7232562, 52.1655027), (11.7233051, 52.1655079), (11.7232996, 52.1655273), (11.7233987, 52.1655379), (11.7233744, 52.1656234), (11.7230882, 52.1655928), (11.723117, 52.1654912)]",sachsen-anhalt-houses_55
"(12.022673744293652, 52.500435741697494)",57.70275450311601,,"[(12.0226029, 52.5004576), (12.0226317, 52.5003938), (12.0227537, 52.5004194), (12.0227062, 52.5004762), (12.0226029, 52.5004576)]",sachsen-anhalt-houses_56
"(11.739784795392767, 51.50353951591628)",152.38141160458326,,"[(11.7398062, 51.5036204), (11.7396574, 51.5035188), (11.7397634, 51.5034586), (11.7399122, 51.5035603), (11.7398062, 51.5036204)]",sachsen-anhalt-houses_57
"(11.921853167029678, 51.11401376056603)",274.1593213323504,,"[(11.9218563, 51.1141623), (11.9218766, 51.1141703), (11.9220365, 51.1140663), (11.9217287, 51.1138669), (11.9216525, 51.1139156), (11.9219161, 51.1140768), (11.9218166, 51.114136), (11.9218563, 51.1141623)]",sachsen-anhalt-houses_58
"(11.724250982872945, 52.164772220862616)",113.29534715251066,,"[(11.72433, 52.1647117), (11.7242594, 52.1647036), (11.7242527, 52.1647257), (11.7241998, 52.1647196), (11.724175, 52.164801), (11.7241786, 52.1648014), (11.7241715, 52.1648245), (11.7242914, 52.1648383), (11.72433, 52.1647117)]",sachsen-anhalt-houses_59
"(11.680494645180596, 51.7441213773549)",174.2470570532605,,"[(11.6803865, 51.7441759), (11.6806139, 51.7441661), (11.6806027, 51.7440668), (11.6803754, 51.7440767), (11.6803865, 51.7441759)]",sachsen-anhalt-houses_60
"(11.623161992780576, 52.09033709561483)",138.55776214474463,,"[(11.6232767, 52.0902936), (11.6232784, 52.0903766), (11.6231489, 52.0903777), (11.6231487, 52.0903694), (11.6230273, 52.0903703), (11.623026, 52.0903103), (11.6231393, 52.0903094), (11.623139, 52.0902947), (11.6232767, 52.0902936)]",sachsen-anhalt-houses_61
"(12.209397297346392, 51.839072354105845)",98.47682270593941,,"[(12.2093066, 51.8391104), (12.2094961, 51.8391017), (12.209488, 51.8390343), (12.2094731, 51.839035), (12.2092985, 51.839043), (12.2093066, 51.8391104)]",sachsen-anhalt-houses_62
"(12.187965493241968, 51.80230178037431)",82.3407741766423,,"[(12.1878883, 51.8023487), (12.1879697, 51.8023687), (12.1879985, 51.8023238), (12.1880427, 51.8022548), (12.1879613, 51.8022349), (12.18793, 51.8022836), (12.1878883, 51.8023487)]",sachsen-anhalt-houses_63
"(11.944239905351916, 51.44679958654472)",205.3758776942268,,"[(11.9443305, 51.4468742), (11.9441149, 51.4468446), (11.9441582, 51.4467223), (11.9443417, 51.4467475), (11.9443301, 51.4467801), (11.9443623, 51.4467845), (11.9443305, 51.4468742)]",sachsen-anhalt-houses_64
"(12.209465769525556, 51.83954677664106)",101.22501766076311,,"[(12.2093781, 51.8395867), (12.2095621, 51.8395782), (12.2095583, 51.839547), (12.2095535, 51.8395069), (12.2093695, 51.8395153), (12.2093781, 51.8395867)]",sachsen-anhalt-houses_65
"(11.951218040442349, 51.45870503279856)",55.44059097766876,across,"[(11.9512448, 51.4586599), (11.9512949, 51.4587093), (11.9511913, 51.4587502), (11.9511412, 51.4587007), (11.9512448, 51.4586599)]",sachsen-anhalt-houses_66
"(10.782061703965562, 51.834282237589015)",48.65390018746257,,"[(10.7820865, 51.8342378), (10.7821348, 51.8342771), (10.782039, 51.8343272), (10.7819881, 51.8342861), (10.7820865, 51.8342378)]",sachsen-anhalt-houses_67
"(12.056340263601735, 51.52059396683347)",192.68290071189404,,"[(12.0561983, 51.5205952), (12.056324, 51.5205062), (12.0564822, 51.5205928), (12.0563566, 51.5206817), (12.0561983, 51.5205952)]",sachsen-anhalt-houses_68
"(11.996033050000001, 51.50262225)",42.003796406206675,across,"[(11.9960907, 51.502599), (11.9960896, 51.5026466), (11.9959754, 51.5026455), (11.9959765, 51.5025979), (11.9960907, 51.502599)]",sachsen-anhalt-houses_69
"(10.6749524867165, 51.663337376309975)",88.11845427472144,,"[(10.6748901, 51.6633827), (10.6748794, 51.6632987), (10.6750149, 51.6632921), (10.6750256, 51.663376), (10.6748901, 51.6633827)]",sachsen-anhalt-houses_70
"(11.59743527647772, 52.138549896215075)",92.38370181526989,,"[(11.5973495, 52.138583), (11.5975106, 52.1385915), (11.5975211, 52.1385168), (11.5973599, 52.1385083), (11.5973495, 52.138583)]",sachsen-anhalt-houses_71
