center,area,orientation,poly,id
"(8.823773851065063, 53.07055953261005)",125.11139722401276,,"[(8.8236439, 53.0705263), (8.8239142, 53.0705287), (8.82389, 53.0705939), (8.8236466, 53.0705915), (8.8236439, 53.0705263)]",niedersachsen-houses_23
"(8.220818305914182, 53.09841772762374)",179.47231230139732,,"[(8.2207383, 53.0984903), (8.2209232, 53.0984754), (8.2209005, 53.0983738), (8.2208212, 53.0983252), (8.2207161, 53.0983909), (8.2207383, 53.0984903)]",niedersachsen-houses_24
"(8.472430784485576, 52.60736552827706)",84.27716041915119,,"[(8.4724918, 52.6073199), (8.4723455, 52.6073377), (8.4723698, 52.6074112), (8.4725161, 52.6073933), (8.4724918, 52.6073199)]",niedersachsen-houses_25
"(9.571279775355906, 52.98419247939758)",113.6236378941685,,"[(9.5713575, 52.9841426), (9.5713532, 52.9841776), (9.5713443, 52.9842488), (9.571202, 52.9842424), (9.5712153, 52.9841361), (9.5713575, 52.9841426)]",niedersachsen-houses_26
"(8.180587890401988, 53.131398285877786)",222.3123845010996,,"[(8.1806721, 53.1314299), (8.1807623, 53.1313374), (8.1806199, 53.1312874), (8.1804058, 53.1315069), (8.1804772, 53.1315319), (8.1806011, 53.1314049), (8.1806721, 53.1314299)]",niedersachsen-houses_27
"(8.819057184748232, 53.07331752303543)",52.76020047813654,,"[(8.8190505, 53.0733659), (8.8191269, 53.0733421), (8.8190638, 53.0732691), (8.8189875, 53.073293), (8.8190505, 53.0733659)]",niedersachsen-houses_28
"(9.557395512345597, 52.981880830897786)",180.97630473878235,,"[(9.5572773, 52.9819425), (9.5575048, 52.9819311), (9.5574875, 52.9818066), (9.557351, 52.9818134), (9.5573575, 52.9818605), (9.5572665, 52.9818651), (9.5572773, 52.9819425)]",niedersachsen-houses_29
"(8.46304119604261, 53.09411290999029)",230.507923360914,,"[(8.4628897, 53.0941651), (8.4630158, 53.0942058), (8.4630465, 53.0941714), (8.4630912, 53.0941858), (8.4631942, 53.0940707), (8.4630234, 53.0940156), (8.4628897, 53.0941651)]",niedersachsen-houses_30
"(9.580816743965768, 52.97533204573477)",144.09673204645514,,"[(9.5807892, 52.975252), (9.5807332, 52.9753087), (9.5807645, 52.9753199), (9.5807114, 52.9753736), (9.5808244, 52.975414), (9.5809334, 52.9753036), (9.5807892, 52.975252)]",niedersachsen-houses_31
"(8.731338749999999, 53.1385071)",64.17378803342581,across,"[(8.7312431, 53.1385087), (8.7312815, 53.1385531), (8.7314344, 53.1385055), (8.731396, 53.1384611), (8.7312431, 53.1385087)]",niedersachsen-houses_32
"(8.019868720487134, 53.6313729978564)",130.41934067755938,,"[(8.0199909, 53.6313761), (8.0199267, 53.6313365), (8.0198684, 53.6313005), (8.0197465, 53.6313699), (8.0198004, 53.6314031), (8.0198691, 53.6314455), (8.0199909, 53.6313761)]",niedersachsen-houses_33
"(9.954979627738949, 51.52262111962773)",98.88337906869128,,"[(9.9549176, 51.5226738), (9.9549226, 51.5225663), (9.9549312, 51.5225665), (9.9550416, 51.5225684), (9.9550367, 51.5226759), (9.9549176, 51.5226738)]",niedersachsen-houses_34
"(9.938161911856024, 51.55756137329584)",133.41524412669241,,"[(9.9380683, 51.5575159), (9.9382183, 51.5574964), (9.9382555, 51.5576068), (9.9382364, 51.5576093), (9.9381056, 51.5576264), (9.9380683, 51.5575159)]",niedersachsen-houses_35
"(7.767327302449782, 52.73209744668024)",238.89378879778087,,"[(7.7672126, 52.7321307), (7.7671886, 52.7321298), (7.7671839, 52.7321775), (7.7673025, 52.7321817), (7.7673071, 52.7321351), (7.767467, 52.7321408), (7.767477, 52.7320382), (7.7672225, 52.7320291), (7.7672126, 52.7321307)]",niedersachsen-houses_36
"(7.749601604160234, 53.56435104329724)",172.91436563432217,,"[(7.7495591, 53.5642698), (7.7495059, 53.5643262), (7.7495315, 53.5643347), (7.7494714, 53.5643985), (7.7495775, 53.5644338), (7.7496368, 53.564371), (7.7497003, 53.5643921), (7.7497544, 53.5643347), (7.7495591, 53.5642698)]",niedersachsen-houses_37
"(8.729442733836201, 53.13851854959711)",69.72509583830833,across,"[(8.7293426, 53.1385209), (8.7293826, 53.1385667), (8.7295429, 53.1385162), (8.7295028, 53.1384704), (8.7293426, 53.1385209)]",niedersachsen-houses_38
"(8.712063237627955, 53.16001146939563)",149.9501246305881,along,"[(8.7119902, 53.1599432), (8.7119919, 53.1599752), (8.7119631, 53.1599757), (8.7119646, 53.1600032), (8.7119934, 53.1600027), (8.7119954, 53.1600385), (8.7120216, 53.160038), (8.7120247, 53.1600954), (8.712126, 53.1600934), (8.7121228, 53.160036), (8.7121372, 53.1600357), (8.712132, 53.1599404), (8.7119902, 53.1599432)]",niedersachsen-houses_39
"(8.4351811, 52.89761745)",119.1251688040793,,"[(8.4350788, 52.8975854), (8.4352462, 52.8975601), (8.4352834, 52.8976495), (8.435116, 52.8976748), (8.4350788, 52.8975854)]",niedersachsen-houses_40
