center,area,orientation,poly,id
"(8.132124549999999, 49.28083015000001)",102.79034580290318,,"[(8.1321421, 49.2807612), (8.1322235, 49.2808033), (8.132107, 49.2808991), (8.1320256, 49.280857), (8.1321421, 49.2807612)]",rheinland-pfalz-houses_22
"(8.102239648938012, 49.27294991653224)",294.23726732842624,,"[(8.1023565, 49.2729628), (8.1023758, 49.27304), (8.102184, 49.2730604), (8.1021267, 49.2728306), (8.1022482, 49.2728177), (8.1022789, 49.2729408), (8.1023492, 49.2729333), (8.1023565, 49.2729628)]",rheinland-pfalz-houses_23
"(8.399646009972114, 49.27006078232381)",199.45371439307928,,"[(8.3995082, 49.2700747), (8.3996995, 49.2701448), (8.3997838, 49.2700468), (8.3995925, 49.2699768), (8.3995082, 49.2700747)]",rheinland-pfalz-houses_24
"(6.580868474987542, 49.72146083407429)",90.65147189795971,,"[(6.5809612, 49.721431), (6.5808842, 49.7213938), (6.5807757, 49.7214938), (6.5808516, 49.7215267), (6.5809612, 49.721431)]",rheinland-pfalz-houses_25
"(7.947333103631055, 50.462186749810044)",123.51660251617432,,"[(7.9473132, 50.4622549), (7.9474585, 50.4621725), (7.9474003, 50.4621309), (7.9473455, 50.4621619), (7.9473043, 50.4621324), (7.9472137, 50.4621838), (7.9473132, 50.4622549)]",rheinland-pfalz-houses_26
"(7.7342520357255005, 50.66130142293368)",197.48854381404817,,"[(7.734136, 50.6613524), (7.7343447, 50.6613689), (7.7343681, 50.6612505), (7.7341594, 50.6612339), (7.734136, 50.6613524)]",rheinland-pfalz-houses_27
"(8.010415282970504, 50.37096178636775)",79.70969646517187,,"[(8.010495, 50.3709979), (8.010385, 50.3710184), (8.0103407, 50.3709245), (8.0103258, 50.3708906), (8.0103567, 50.3708848), (8.0103722, 50.3709185), (8.0103508, 50.3709225), (8.0103557, 50.3709332), (8.0103644, 50.3709315), (8.0103767, 50.3709584), (8.0104214, 50.37095), (8.0104083, 50.3709215), (8.0104559, 50.3709126), (8.0104642, 50.3709306), (8.010495, 50.3709979)]",rheinland-pfalz-houses_28
"(8.344682127088133, 49.543558046181815)",73.32130566611886,,"[(8.3447445, 49.5435962), (8.3447568, 49.5435307), (8.3446197, 49.5435199), (8.3446075, 49.5435854), (8.3447445, 49.5435962)]",rheinland-pfalz-houses_29
"(8.254243216158908, 49.98034174834646)",114.1036968305707,,"[(8.2542643, 49.9804103), (8.2543507, 49.9803521), (8.2542222, 49.9802732), (8.2541357, 49.9803314), (8.2542643, 49.9804103)]",rheinland-pfalz-houses_30
"(7.590586808942733, 50.33803438849916)",246.4038901468739,,"[(7.5907075, 50.3381006), (7.590544, 50.3381258), (7.5905318, 50.3380933), (7.5905015, 50.338098), (7.5904653, 50.3380017), (7.5904948, 50.3379972), (7.590483, 50.3379658), (7.5906472, 50.3379405), (7.5906728, 50.3380086), (7.5906861, 50.3380066), (7.5906947, 50.3380293), (7.5906814, 50.3380314), (7.5907075, 50.3381006)]",rheinland-pfalz-houses_31
"(8.275513949999999, 49.96391259999999)",49.04987771809101,,"[(8.2755833, 49.9639097), (8.2755286, 49.9639563), (8.2754446, 49.9639155), (8.2754993, 49.9638689), (8.2755833, 49.9639097)]",rheinland-pfalz-houses_32
"(6.649683704644245, 49.75809471392062)",300.20088046975434,,"[(6.6495212, 49.7580985), (6.6494909, 49.7581448), (6.6496313, 49.7581995), (6.6496663, 49.7581621), (6.6498601, 49.7580835), (6.6498786, 49.758076), (6.6497937, 49.7579887), (6.6495212, 49.7580985)]",rheinland-pfalz-houses_33
"(8.27710855, 49.2713575)",317.5692744255066,,"[(8.276965, 49.2714223), (8.2771838, 49.2714602), (8.2772521, 49.2712927), (8.2770333, 49.2712548), (8.276965, 49.2714223)]",rheinland-pfalz-houses_34
"(7.734567839761275, 50.6650261747108)",100.93709664116614,,"[(7.7345037, 50.6650766), (7.7346293, 50.6650779), (7.734632, 50.6649758), (7.7345064, 50.6649744), (7.7345037, 50.6650766)]",rheinland-pfalz-houses_35
"(6.480268553524324, 49.816836831886675)",140.82207652181387,,"[(6.4801655, 49.8168791), (6.4802866, 49.8169148), (6.4803716, 49.8167945), (6.4802505, 49.8167589), (6.4801655, 49.8168791)]",rheinland-pfalz-houses_36
"(8.286787544440534, 49.97569786805714)",155.06596117466688,,"[(8.2866724, 49.9757267), (8.2867594, 49.9756205), (8.2869027, 49.9756691), (8.2868157, 49.9757752), (8.2866724, 49.9757267)]",rheinland-pfalz-houses_37
"(8.084261582246445, 49.26805912248649)",84.87611895427108,,"[(8.0841875, 49.268024), (8.0842317, 49.2681145), (8.0843361, 49.2680965), (8.0842903, 49.2680027), (8.0842354, 49.268013), (8.0841875, 49.268024)]",rheinland-pfalz-houses_38
"(8.122994589016493, 49.245941523111)",186.8370721489191,,"[(8.123061, 49.2460169), (8.1231037, 49.2458916), (8.1229281, 49.2458662), (8.1228855, 49.2459914), (8.123061, 49.2460169)]",rheinland-pfalz-houses_39
"(8.129286400000002, 49.279092)",125.23688670247793,,"[(8.1292015, 49.2791445), (8.1293138, 49.2791662), (8.1293713, 49.2790395), (8.129259, 49.2790178), (8.1292015, 49.2791445)]",rheinland-pfalz-houses_40
"(8.40591115, 49.26645395)",102.13260447978973,,"[(8.4058422, 49.2664082), (8.4058422, 49.2664997), (8.4059801, 49.2664997), (8.4059801, 49.2664082), (8.4058422, 49.2664082)]",rheinland-pfalz-houses_41
"(8.28090205, 49.963976400000014)",109.72941377013922,,"[(8.2809952, 49.9640359), (8.2809177, 49.9640602), (8.2808089, 49.9639169), (8.2808864, 49.9638926), (8.2809952, 49.9640359)]",rheinland-pfalz-houses_42
