center,area,orientation,poly,id
"(11.054615728007025, 50.95083060490797)",84.27676544710994,,"[(11.0545635, 50.9508787), (11.054692, 50.9508636), (11.0546679, 50.9507825), (11.0545395, 50.9507976), (11.0545635, 50.9508787)]",thueringen-houses_1812
"(11.602301149999999, 50.93505155)",95.24707401916385,,"[(11.6022351, 50.9350986), (11.6022132, 50.935022), (11.6023672, 50.9350045), (11.6023891, 50.9350811), (11.6022351, 50.9350986)]",thueringen-houses_1813
"(11.087538338573578, 50.471333861504604)",144.86684566829354,,"[(11.0874677, 50.4713109), (11.0874401, 50.4713157), (11.0874548, 50.4713504), (11.087482, 50.4713457), (11.0875095, 50.4714105), (11.087632, 50.4713895), (11.0875761, 50.4712575), (11.087454, 50.4712785), (11.0874677, 50.4713109)]",thueringen-houses_1814
"(11.0417938, 51.15630725)",114.56046526879072,,"[(11.0417275, 51.1562535), (11.041877, 51.1562637), (11.0418601, 51.156361), (11.0417106, 51.1563508), (11.0417275, 51.1562535)]",thueringen-houses_1815
"(12.03408395, 50.771712300000004)",128.381000764668,,"[(12.0341772, 50.7716693), (12.0341278, 50.7717798), (12.0339907, 50.7717553), (12.0340401, 50.7716448), (12.0341772, 50.7716693)]",thueringen-houses_1816
"(11.13320896031215, 50.66881882492513)",275.15902946610004,,"[(11.1331604, 50.6686938), (11.1331134, 50.6687848), (11.1332033, 50.6688047), (11.1331785, 50.6688561), (11.1331516, 50.6688535), (11.1331258, 50.6688594), (11.1331077, 50.6688682), (11.1330963, 50.6688859), (11.1330907, 50.6689052), (11.1330962, 50.6689185), (11.1331118, 50.6689308), (11.1331387, 50.6689393), (11.1332212, 50.6689545), (11.133338, 50.6687311), (11.1331604, 50.6686938)]",thueringen-houses_1817
"(11.466260926017972, 51.27831090058441)",156.89575868099928,,"[(11.4661495, 51.278266), (11.4661571, 51.2783457), (11.4662165, 51.2783435), (11.4662195, 51.2783747), (11.4663245, 51.2783708), (11.4663215, 51.2783396), (11.4663686, 51.2783379), (11.466361, 51.2782581), (11.4661495, 51.278266)]",thueringen-houses_1818
"(11.592610549999998, 50.92221965)",119.12416410539299,,"[(11.5925291, 50.9222662), (11.5926876, 50.9222691), (11.592692, 50.9221731), (11.5925335, 50.9221702), (11.5925291, 50.9222662)]",thueringen-houses_1819
"(10.983320677630068, 50.97328223553131)",73.76635037362576,,"[(10.9832379, 50.9732656), (10.9833044, 50.973336), (10.9834035, 50.9732988), (10.9833369, 50.9732285), (10.9832379, 50.9732656)]",thueringen-houses_1820
"(11.29903620100177, 51.367071602429846)",113.42872624960728,,"[(11.2989676, 51.3671222), (11.2990304, 51.3671188), (11.2990326, 51.3671347), (11.2990691, 51.3671328), (11.299067, 51.3671174), (11.2991111, 51.367115), (11.2990965, 51.3670102), (11.2990142, 51.3670146), (11.2990166, 51.3670315), (11.2989554, 51.3670348), (11.2989676, 51.3671222)]",thueringen-houses_1821
"(10.691649049031467, 51.49384962327614)",203.0992661891505,,"[(10.6914889, 51.4938887), (10.6916755, 51.4939174), (10.6916849, 51.4938939), (10.6917477, 51.4939036), (10.6917825, 51.4938161), (10.6918019, 51.4937673), (10.6917393, 51.4937576), (10.6917103, 51.4938307), (10.6915228, 51.4938018), (10.6914889, 51.4938887)]",thueringen-houses_1822
"(10.44287025, 51.4455195)",106.06315799057484,,"[(10.4429607, 51.4454816), (10.4427798, 51.4454816), (10.4427798, 51.4455574), (10.4429607, 51.4455574), (10.4429607, 51.4454816)]",thueringen-houses_1823
"(11.437560971183947, 51.302414896221656)",124.30335511825979,,"[(11.4374957, 51.3024693), (11.437511, 51.3024659), (11.4375468, 51.3024574), (11.4375558, 51.3024724), (11.4375962, 51.302463), (11.4376314, 51.3024547), (11.4376224, 51.3024397), (11.4376668, 51.3024293), (11.4376564, 51.3024118), (11.4376254, 51.3023599), (11.437574, 51.3023713), (11.4375658, 51.3023575), (11.437494, 51.3023743), (11.4375026, 51.3023887), (11.4374543, 51.3024), (11.4374957, 51.3024693)]",thueringen-houses_1824
"(11.444951168286421, 51.29286943905969)",109.73011114104884,,"[(11.4450495, 51.2928894), (11.444967, 51.2928989), (11.4449715, 51.2929135), (11.4448742, 51.2929253), (11.4448544, 51.292861), (11.4448942, 51.2928562), (11.4448937, 51.2928314), (11.4449638, 51.2928229), (11.4450266, 51.2928153), (11.4450495, 51.2928894)]",thueringen-houses_1825
"(10.907683174472872, 50.7007408941398)",118.70076102530584,,"[(10.9076126, 50.7007939), (10.9076074, 50.7006908), (10.9077538, 50.7006879), (10.9077589, 50.700791), (10.9076126, 50.7007939)]",thueringen-houses_1826
"(11.73927185, 50.41427294999999)",70.07404147833586,,"[(11.7392115, 50.414314), (11.7393565, 50.4142888), (11.7393322, 50.4142319), (11.7391872, 50.4142571), (11.7392115, 50.414314)]",thueringen-houses_1827
"(10.383125229812455, 51.53202955371214)",314.0348873324692,,"[(10.3830967, 51.5320613), (10.3830185, 51.5320168), (10.3830276, 51.532012), (10.3829823, 51.5319887), (10.3830641, 51.531933), (10.3831116, 51.5319015), (10.3832801, 51.5320046), (10.3832344, 51.5320348), (10.3832837, 51.5320642), (10.3832147, 51.5321078), (10.3831704, 51.5320798), (10.3830963, 51.5321228), (10.3831034, 51.5321277), (10.3830134, 51.5321766), (10.382968, 51.5321496), (10.3830967, 51.5320613)]",thueringen-houses_1828
"(11.312781372761581, 50.98836969337674)",39.46421011351049,,"[(11.3127357, 50.9883411), (11.3128137, 50.9883346), (11.312827, 50.9883983), (11.3127491, 50.9884048), (11.3127357, 50.9883411)]",thueringen-houses_1829
"(11.042062149999998, 51.15603829999999)",134.57400404289365,,"[(11.0419829, 51.1559835), (11.0421596, 51.1559966), (11.0421414, 51.1560931), (11.0419647, 51.15608), (11.0419829, 51.1559835)]",thueringen-houses_1830
"(11.62415225, 50.4707249)",154.4495047107339,,"[(11.6241289, 50.4708117), (11.6240567, 50.4706613), (11.6241756, 50.4706381), (11.6242478, 50.4707885), (11.6241289, 50.4708117)]",thueringen-houses_1831
"(11.436333226903168, 51.301179574644614)",108.08929460961372,,"[(11.4362365, 51.3011499), (11.4362715, 51.3012049), (11.436288, 51.3012318), (11.436325, 51.3012234), (11.4363335, 51.3012369), (11.436428, 51.3012137), (11.4363676, 51.3011177), (11.4362365, 51.3011499)]",thueringen-houses_1832
"(10.872379378467981, 51.36915669694333)",281.2167085893452,,"[(10.8722544, 51.3690782), (10.8722157, 51.3691991), (10.8725043, 51.3692352), (10.8725431, 51.3691143), (10.8722544, 51.3690782)]",thueringen-houses_1833
"(10.992906855678468, 51.162741343848)",95.68338133208454,,"[(10.9928476, 51.1627941), (10.9928849, 51.1627888), (10.9929902, 51.1627724), (10.9929555, 51.1626847), (10.9928524, 51.1626999), (10.9928611, 51.1627246), (10.9928229, 51.1627304), (10.9928476, 51.1627941)]",thueringen-houses_1834
"(10.992446420044875, 51.16210314043025)",114.20956163946539,,"[(10.9925404, 51.1620574), (10.9925565, 51.1621281), (10.99235, 51.1621483), (10.9923375, 51.1620785), (10.9925404, 51.1620574)]",thueringen-houses_1835
"(11.080780654993868, 50.46538188047466)",107.60490389401093,,"[(11.0807135, 50.4654301), (11.0807847, 50.4654316), (11.0807842, 50.4654408), (11.0808398, 50.4654419), (11.0808453, 50.4653293), (11.0807186, 50.4653268), (11.0807135, 50.4654301)]",thueringen-houses_1836
"(11.438547155807973, 51.29528535611701)",31.170337084680796,,"[(11.4385569, 51.2953222), (11.4386051, 51.2953026), (11.4385369, 51.2952469), (11.4384901, 51.2952713), (11.4385569, 51.2953222)]",thueringen-houses_1837
"(11.43627864665603, 51.298905601457385)",119.1904107267037,,"[(11.4363525, 51.2988555), (11.4363246, 51.2988624), (11.4363166, 51.2988503), (11.4362108, 51.2988763), (11.4361691, 51.2988865), (11.4362205, 51.2989663), (11.4363507, 51.298934), (11.4363456, 51.2989263), (11.4363901, 51.2989154), (11.4363525, 51.2988555)]",thueringen-houses_1838
"(10.442602043529755, 51.23535178087864)",124.33697111904621,,"[(10.4425705, 51.2354211), (10.4427005, 51.2353891), (10.4426336, 51.2352825), (10.4425036, 51.2353144), (10.4425705, 51.2354211)]",thueringen-houses_1839
"(11.291306215181729, 51.36563294045896)",140.78591567277908,,"[(11.2911759, 51.3656273), (11.2913795, 51.3655663), (11.2914358, 51.3656417), (11.2912293, 51.3656978), (11.2911759, 51.3656273)]",thueringen-houses_1840
"(11.02844545085278, 50.98568644158093)",58.569803334306926,,"[(11.0285254, 50.9856803), (11.0285184, 50.9857213), (11.0283661, 50.9856997), (11.0283706, 50.9856548), (11.0284757, 50.9856622), (11.0285254, 50.9856803)]",thueringen-houses_1841
"(10.68833545020807, 50.59568739982591)",100.66169620398432,,"[(10.6883473, 50.5957532), (10.6884268, 50.5956554), (10.6883236, 50.5956216), (10.6882441, 50.5957194), (10.6882554, 50.5957231), (10.6883473, 50.5957532)]",thueringen-houses_1842
"(11.273829976563801, 50.674082684863606)",93.7326781488955,,"[(11.2738616, 50.6741408), (11.2739213, 50.674062), (11.2737984, 50.6740246), (11.2737386, 50.6741033), (11.2738616, 50.6741408)]",thueringen-houses_1843
"(10.991897499046061, 50.690849566990124)",75.73933786153793,,"[(10.9919009, 50.6909078), (10.9918164, 50.6908771), (10.9918941, 50.6907913), (10.9919786, 50.6908221), (10.9919009, 50.6909078)]",thueringen-houses_1844
"(10.4225758, 51.37496385)",115.74384018778801,,"[(10.4226837, 51.3749478), (10.4225759, 51.3748946), (10.4224679, 51.3749799), (10.4225757, 51.3750331), (10.4226837, 51.3749478)]",thueringen-houses_1845
"(10.766972068359244, 51.4986283512874)",116.02891931915656,,"[(10.7670416, 51.498685), (10.7670259, 51.4985634), (10.7669169, 51.4985689), (10.7669214, 51.4986036), (10.7668941, 51.4986049), (10.7668991, 51.4986432), (10.7669134, 51.4986424), (10.7669197, 51.4986911), (10.7670416, 51.498685)]",thueringen-houses_1846
"(11.422827388865121, 51.29703493469002)",116.61994119849987,,"[(11.4228135, 51.2971083), (11.4229181, 51.2970805), (11.4229214, 51.2970797), (11.4228413, 51.2969616), (11.4227334, 51.2969902), (11.4227636, 51.2970347), (11.4228135, 51.2971083)]",thueringen-houses_1847
"(12.080979785923002, 50.89298161342073)",707.4357866769424,,"[(12.0807433, 50.8930247), (12.0809219, 50.8930443), (12.0809081, 50.8930935), (12.0811974, 50.8931256), (12.0812136, 50.8930673), (12.0812274, 50.8930688), (12.0812286, 50.8930645), (12.0812458, 50.8930025), (12.0812498, 50.892988), (12.0811369, 50.8929756), (12.0811407, 50.8929619), (12.0810649, 50.8929536), (12.0810629, 50.8929605), (12.0810346, 50.8929574), (12.0810517, 50.8928956), (12.0810278, 50.892893), (12.0810418, 50.8928425), (12.0809032, 50.8928273), (12.0808983, 50.892845), (12.0807962, 50.8928337), (12.0807748, 50.8929108), (12.0807557, 50.8929087), (12.0807459, 50.8929442), (12.080765, 50.8929463), (12.0807433, 50.8930247)]",thueringen-houses_1848
"(10.920052050843363, 50.67852780439946)",91.176439255476,,"[(10.9201353, 50.6784866), (10.9201553, 50.6785469), (10.9200188, 50.6785651), (10.9199896, 50.678569), (10.9199808, 50.6785426), (10.9199479, 50.6785469), (10.9199367, 50.6785131), (10.9201353, 50.6784866)]",thueringen-houses_1849
"(12.1041829, 50.887729650000004)",141.40371791971847,,"[(12.1040888, 50.887777), (12.1042712, 50.8877812), (12.104277, 50.8876823), (12.1040946, 50.8876781), (12.1040888, 50.887777)]",thueringen-houses_1850
"(11.08371927825562, 50.46721249212453)",196.89807507768273,,"[(11.0836807, 50.467297), (11.0838788, 50.4672095), (11.0838342, 50.4671686), (11.0837924, 50.4671871), (11.0837315, 50.4671312), (11.0835753, 50.4672002), (11.0836807, 50.467297)]",thueringen-houses_1851
"(10.867657200000004, 51.365587000000005)",129.63277119747363,,"[(10.8677683, 51.3655508), (10.8675498, 51.3655467), (10.8675461, 51.3656232), (10.8677646, 51.3656273), (10.8677683, 51.3655508)]",thueringen-houses_1852
"(11.263372382631221, 50.68466205917467)",129.34872117638588,,"[(11.2632737, 50.6846247), (11.2633407, 50.6846097), (11.263412, 50.6845937), (11.2634711, 50.6846994), (11.2633327, 50.6847304), (11.2632737, 50.6846247)]",thueringen-houses_1853
"(11.42624218345212, 51.29982391526324)",76.19903909601271,,"[(11.4262279, 51.2997687), (11.4261582, 51.2998431), (11.4262564, 51.2998791), (11.4263049, 51.2998275), (11.4263262, 51.2998048), (11.4262279, 51.2997687)]",thueringen-houses_1854
"(11.431483137618827, 51.29753916297149)",152.69067780394107,,"[(11.4315501, 51.2976019), (11.4313588, 51.2975623), (11.4314055, 51.2974742), (11.4315517, 51.2975045), (11.4315968, 51.2975138), (11.431584, 51.2975411), (11.4316069, 51.2975458), (11.4315881, 51.2975811), (11.4315639, 51.2975761), (11.4315501, 51.2976019)]",thueringen-houses_1855
"(11.29516682009529, 51.36675036750852)",91.0853943824768,,"[(11.2951683, 51.3666877), (11.2950725, 51.3667719), (11.295165, 51.3668129), (11.2951934, 51.3667885), (11.2952611, 51.3667289), (11.2951683, 51.3666877)]",thueringen-houses_1856
"(11.795726999999998, 50.86791895)",147.68794198334217,,"[(11.7956717, 50.8679885), (11.7958456, 50.8679403), (11.7957823, 50.8678494), (11.7956084, 50.8678976), (11.7956717, 50.8679885)]",thueringen-houses_1857
"(10.798030413625783, 51.517553275095246)",195.59215236082673,,"[(10.7979281, 51.5176151), (10.7981316, 51.5176159), (10.7981327, 51.5174914), (10.7979292, 51.5174907), (10.7979281, 51.5176151)]",thueringen-houses_1858
"(10.862731986688274, 51.36534342601602)",160.24988809600472,,"[(10.8628175, 51.3652834), (10.8626354, 51.3652903), (10.8626465, 51.3654035), (10.8628286, 51.3653965), (10.8628175, 51.3652834)]",thueringen-houses_1859
"(10.916425418981024, 51.286095304659206)",29.198856948365574,,"[(10.9163627, 51.2860828), (10.9164887, 51.2860777), (10.916486, 51.2861085), (10.9163629, 51.2861125), (10.9163627, 51.2860828)]",thueringen-houses_1860
"(11.737299891979301, 50.41530932981437)",83.2968736924231,,"[(11.7372665, 50.4153641), (11.737224, 50.415276), (11.7373333, 50.4152546), (11.7373758, 50.4153426), (11.7372665, 50.4153641)]",thueringen-houses_1861
"(11.624852718720149, 50.47386898442827)",180.30521880835295,,"[(11.624879, 50.4739622), (11.6247222, 50.4738583), (11.6248523, 50.4737788), (11.6249595, 50.4738498), (11.6249096, 50.4738803), (11.6249592, 50.4739133), (11.624879, 50.4739622)]",thueringen-houses_1862
"(11.740077049999998, 50.41440845000001)",157.58865913003683,,"[(11.740048, 50.4144895), (11.7399716, 50.4143596), (11.7401061, 50.4143274), (11.7401825, 50.4144573), (11.740048, 50.4144895)]",thueringen-houses_1863
"(10.503787520441499, 50.58033340167032)",106.72198604047298,,"[(10.503888, 50.5803123), (10.5037252, 50.5802791), (10.503687, 50.5803545), (10.5037724, 50.5803719), (10.5038499, 50.5803877), (10.503888, 50.5803123)]",thueringen-houses_1864
"(11.593042727895401, 50.92077849537603)",109.31004332564771,,"[(11.5929546, 50.9208148), (11.5931055, 50.9208319), (11.5931309, 50.9207422), (11.5929799, 50.9207251), (11.5929546, 50.9208148)]",thueringen-houses_1865
"(10.976221782326911, 51.16154625205595)",81.31966716051102,,"[(10.9761949, 51.1616011), (10.9763113, 51.161558), (10.9762486, 51.1614914), (10.9761323, 51.1615345), (10.9761949, 51.1616011)]",thueringen-houses_1866
"(10.983339732271585, 50.69025884786695)",84.72997633367777,,"[(10.9832494, 50.6902712), (10.9833119, 50.690203), (10.9834301, 50.6902465), (10.9833675, 50.6903147), (10.9832494, 50.6902712)]",thueringen-houses_1867
"(11.294374567437368, 51.367891193447186)",106.61309746839106,,"[(11.2943291, 51.367831), (11.2942856, 51.3679149), (11.2943442, 51.3679268), (11.2943335, 51.3679473), (11.2943842, 51.3679576), (11.294396, 51.367935), (11.2944233, 51.3679405), (11.2944658, 51.3678587), (11.2943291, 51.367831)]",thueringen-houses_1868
"(10.914807476605718, 50.79882999563142)",131.32457292452455,,"[(10.9148883, 50.7988825), (10.9149026, 50.7987882), (10.9147266, 50.7987775), (10.9147124, 50.7988718), (10.9148883, 50.7988825)]",thueringen-houses_1869
"(11.082500949999998, 50.46606015)",98.85657389461994,,"[(11.0824348, 50.4661105), (11.0825993, 50.4660799), (11.0825671, 50.4660098), (11.0824026, 50.4660404), (11.0824348, 50.4661105)]",thueringen-houses_1870
"(10.954856501372007, 50.97321144711047)",67.6587062519975,,"[(10.9549144, 50.973249), (10.954921, 50.9731785), (10.9547986, 50.9731739), (10.954792, 50.9732444), (10.9548136, 50.9732452), (10.9549144, 50.973249)]",thueringen-houses_1871
"(11.797032455509239, 50.74174035805378)",404.4806519038975,,"[(11.7969219, 50.7416283), (11.7968154, 50.7418193), (11.7972025, 50.7418306), (11.7972025, 50.741626), (11.797096, 50.741635), (11.797096, 50.7417721), (11.7969752, 50.7417699), (11.7970214, 50.7416373), (11.7969219, 50.7416283)]",thueringen-houses_1872
"(11.60174545, 50.934940250000004)",205.8330412246287,,"[(11.6016784, 50.9350224), (11.6018568, 50.9350001), (11.6018125, 50.9348581), (11.6016341, 50.9348804), (11.6016784, 50.9350224)]",thueringen-houses_1873
"(10.769359275069908, 51.49917049632652)",73.0620987623115,,"[(10.7694112, 51.4992154), (10.7694144, 51.4991271), (10.7693206, 51.4991258), (10.7693073, 51.4991256), (10.7693068, 51.4991397), (10.7693042, 51.4992139), (10.7694112, 51.4992154)]",thueringen-houses_1874
"(11.289580468139, 51.36661210910179)",74.50650199968368,,"[(11.2895412, 51.3665652), (11.2895319, 51.3665824), (11.289515, 51.3666137), (11.2895009, 51.3666398), (11.2896192, 51.3666588), (11.2896607, 51.366585), (11.2895412, 51.3665652)]",thueringen-houses_1875
"(10.98123748987858, 50.97163397067377)",88.01806424488313,,"[(10.9813091, 50.9715949), (10.9811695, 50.9715924), (10.9811659, 50.971673), (10.9813054, 50.9716756), (10.9813091, 50.9715949)]",thueringen-houses_1876
"(10.9803034, 50.97268584999999)",117.09867582842708,,"[(10.9802609, 50.9727494), (10.980398, 50.9727207), (10.9803459, 50.9726223), (10.9802088, 50.972651), (10.9802609, 50.9727494)]",thueringen-houses_1877
"(11.103172634331141, 50.96303498313741)",130.47568561509252,,"[(11.1032849, 50.9630129), (11.1031068, 50.9629736), (11.1030603, 50.963057), (11.1032385, 50.9630964), (11.1032849, 50.9630129)]",thueringen-houses_1878
"(11.41938155, 51.2608531)",93.9806714951992,,"[(11.4193627, 51.2609137), (11.41948, 51.2608576), (11.4194004, 51.2607925), (11.4192831, 51.2608486), (11.4193627, 51.2609137)]",thueringen-houses_1879
"(10.985439133666718, 51.162096026351314)",108.64002601522952,,"[(10.9853829, 51.1620322), (10.9855079, 51.1620436), (10.9854772, 51.1621761), (10.9854106, 51.1621701), (10.9854221, 51.1621205), (10.9853637, 51.1621152), (10.9853829, 51.1620322)]",thueringen-houses_1880
"(10.906269942368489, 50.70064316808133)",130.89854829758406,,"[(10.9063046, 50.7007124), (10.90638, 50.7006228), (10.9062353, 50.7005739), (10.9061599, 50.7006636), (10.9063046, 50.7007124)]",thueringen-houses_1881
"(10.996635899999998, 51.161491700000006)",128.8976886384189,,"[(10.9965544, 51.1615528), (10.9967625, 51.1614984), (10.9967174, 51.1614306), (10.9965093, 51.161485), (10.9965544, 51.1615528)]",thueringen-houses_1882
"(11.597743091062894, 50.49585988264752)",265.67906826734543,,"[(11.5975793, 50.4959013), (11.5976998, 50.4959475), (11.5977374, 50.4959078), (11.5978146, 50.4959374), (11.59791, 50.4958367), (11.5977123, 50.4957609), (11.5975793, 50.4959013)]",thueringen-houses_1883
"(10.994379649999997, 51.02504469999999)",70.00225801300257,,"[(10.9943179, 51.025081), (10.9944331, 51.0250859), (10.9944414, 51.0250084), (10.9943262, 51.0250035), (10.9943179, 51.025081)]",thueringen-houses_1884
"(11.569620778483719, 50.92853245899777)",236.60891744866967,,"[(11.5695015, 50.9284626), (11.5697719, 50.9284941), (11.5697394, 50.9286027), (11.5694696, 50.9285704), (11.5695015, 50.9284626)]",thueringen-houses_1885
"(11.220479516563087, 50.98558124385451)",76.68196865916252,,"[(11.2205488, 50.9855522), (11.2205293, 50.9855301), (11.2203842, 50.9855806), (11.2204297, 50.9856324), (11.2205748, 50.9855819), (11.2205488, 50.9855522)]",thueringen-houses_1886
"(11.29879530653749, 51.36606308919142)",137.86701762583107,,"[(11.2987393, 51.3661265), (11.2988035, 51.3661229), (11.2988058, 51.3661389), (11.2988423, 51.3661369), (11.2988401, 51.3661216), (11.2988827, 51.3661193), (11.2988691, 51.3660252), (11.2987972, 51.3660292), (11.2987898, 51.3659777), (11.2987185, 51.3659818), (11.2987393, 51.3661265)]",thueringen-houses_1887
"(10.69539253691197, 51.49269406099433)",112.10184371448122,,"[(10.6952924, 51.4927215), (10.6953263, 51.4926398), (10.6954927, 51.4926666), (10.6954588, 51.4927483), (10.6952958, 51.4927221), (10.6952924, 51.4927215)]",thueringen-houses_1888
"(11.365805176295694, 51.32394830355107)",161.04966588132083,,"[(11.3657015, 51.3240006), (11.3659199, 51.3239906), (11.3659088, 51.323896), (11.3656905, 51.323906), (11.3657015, 51.3240006)]",thueringen-houses_1889
"(11.125505011569409, 51.023788932088515)",119.13893473148346,,"[(11.1254571, 51.0237251), (11.1253944, 51.0238008), (11.1255529, 51.0238528), (11.1256156, 51.023777), (11.1254571, 51.0237251)]",thueringen-houses_1890
"(11.42313561518472, 51.17302398374949)",56.08977611735463,,"[(11.4230956, 51.172979), (11.4232177, 51.1730262), (11.4231756, 51.173069), (11.4230535, 51.1730217), (11.4230956, 51.172979)]",thueringen-houses_1891
"(11.043860311582806, 51.15705334430527)",161.54868989856914,,"[(11.043767, 51.156996), (11.0439703, 51.1570095), (11.0439565, 51.1570915), (11.043954, 51.1571103), (11.0437511, 51.1570978), (11.043767, 51.156996)]",thueringen-houses_1892
"(10.796453251000413, 51.51796104818964)",175.0324211223051,,"[(10.7965764, 51.5180097), (10.7965838, 51.5179206), (10.7963301, 51.5179124), (10.7963227, 51.5180015), (10.7963879, 51.5180036), (10.7965764, 51.5180097)]",thueringen-houses_1893
"(11.427761528639568, 51.29872834809003)",117.21094909124076,,"[(11.4277375, 51.2987894), (11.4277118, 51.298747), (11.4276785, 51.2987549), (11.4276485, 51.2987054), (11.4278025, 51.298669), (11.4278263, 51.2987083), (11.4278276, 51.2987104), (11.427852, 51.2987046), (11.4278646, 51.2987255), (11.4278392, 51.2987315), (11.4278571, 51.2987611), (11.4277375, 51.2987894)]",thueringen-houses_1894
"(10.85824835, 51.36840795)",145.9979581683874,,"[(10.8583691, 51.3684241), (10.8582908, 51.3683356), (10.8581276, 51.3683918), (10.8582059, 51.3684803), (10.8583691, 51.3684241)]",thueringen-houses_1895
"(11.738087250000001, 50.41427345)",94.33302829042077,,"[(11.7380452, 50.4143304), (11.7380134, 50.4142316), (11.7381293, 50.4142165), (11.7381611, 50.4143153), (11.7380452, 50.4143304)]",thueringen-houses_1896
"(10.995093638527525, 51.161293286044156)",161.97068191505969,,"[(10.9949903, 51.1613387), (10.9951764, 51.1613593), (10.9952001, 51.1612751), (10.9951534, 51.16127), (10.9951626, 51.1612376), (10.9950231, 51.1612221), (10.9949903, 51.1613387)]",thueringen-houses_1897
"(11.025645362100283, 50.97908300118345)",46.80646375287324,,"[(11.0255789, 50.9791023), (11.025638, 50.9790469), (11.0256486, 50.979037), (11.0257118, 50.9790637), (11.0256422, 50.979129), (11.0255789, 50.9791023)]",thueringen-houses_1898
"(11.317434066204006, 50.612459543406025)",216.2382960692048,,"[(11.3174542, 50.6125479), (11.3175915, 50.6124809), (11.3174761, 50.6123857), (11.317409, 50.6124184), (11.3173702, 50.6123864), (11.3172654, 50.6124375), (11.3173332, 50.6124935), (11.3173678, 50.6124766), (11.3174542, 50.6125479)]",thueringen-houses_1899
"(11.600844659725498, 50.932565400710956)",115.08177796192467,,"[(11.600778, 50.9326157), (11.6007603, 50.9325281), (11.6008094, 50.9325242), (11.600806, 50.9325075), (11.6008215, 50.9325063), (11.6008489, 50.9325041), (11.6008516, 50.9325175), (11.6009059, 50.9325132), (11.6009265, 50.9326151), (11.6008556, 50.9326207), (11.6008534, 50.9326096), (11.600778, 50.9326157)]",thueringen-houses_1900
"(10.884903193570475, 51.361851409451376)",150.27748626470566,,"[(10.884774, 51.3618861), (10.8848668, 51.3619362), (10.8850324, 51.3618168), (10.8849395, 51.3617666), (10.884774, 51.3618861)]",thueringen-houses_1901
"(11.317615232321646, 50.61260340271188)",156.15269994735718,,"[(11.3174946, 50.6125825), (11.317644, 50.6125262), (11.3177359, 50.6126243), (11.3175864, 50.6126806), (11.3174946, 50.6125825)]",thueringen-houses_1902
"(11.041508260725099, 51.15628826389006)",97.88452642131597,,"[(11.0414512, 51.1562362), (11.0415816, 51.1562447), (11.0415666, 51.1563302), (11.0415649, 51.1563404), (11.0414354, 51.156332), (11.0414512, 51.1562362)]",thueringen-houses_1903
"(10.985849036714836, 50.97248742273961)",74.76103563047945,,"[(10.9857785, 50.9725197), (10.9859031, 50.9725305), (10.9859196, 50.9724552), (10.985795, 50.9724443), (10.9857785, 50.9725197)]",thueringen-houses_1904
"(10.992720630860696, 51.16163934191633)",93.88055534241721,,"[(10.9926583, 51.1615936), (10.9926623, 51.1616943), (10.9927756, 51.1616894), (10.9927708, 51.1616462), (10.9927688, 51.1616281), (10.992794, 51.161627), (10.9927919, 51.1615884), (10.9926583, 51.1615936)]",thueringen-houses_1905
"(10.691374319965687, 51.493492704665925)",99.91468023508787,,"[(10.6912852, 51.4935238), (10.6914155, 51.4935509), (10.6914634, 51.4934616), (10.6913332, 51.4934345), (10.6912852, 51.4935238)]",thueringen-houses_1906
"(11.438062320265338, 51.296231947266435)",133.69744442240335,,"[(11.4381081, 51.296164), (11.438167, 51.296261), (11.4381695, 51.2962651), (11.4380407, 51.2962957), (11.4380184, 51.2962623), (11.4379746, 51.2962727), (11.4379485, 51.2962298), (11.4379902, 51.2962199), (11.4379792, 51.2961946), (11.4381081, 51.296164)]",thueringen-houses_1907
"(11.606256738282458, 50.48615105700265)",153.9452377902344,,"[(11.6061221, 50.4862015), (11.6064271, 50.486161), (11.6064134, 50.4861192), (11.6063654, 50.4861255), (11.6063578, 50.4861025), (11.6061008, 50.4861366), (11.6061181, 50.4861894), (11.6061221, 50.4862015)]",thueringen-houses_1908
"(11.575525423000414, 50.92555770545919)",309.30446626991034,,"[(11.5753895, 50.9256295), (11.5754208, 50.9254675), (11.5756613, 50.9254859), (11.5756301, 50.9256479), (11.5753895, 50.9256295)]",thueringen-houses_1909
"(10.416160500000002, 50.55000570000001)",288.20161424577236,,"[(10.4163573, 50.5500132), (10.4160195, 50.5500932), (10.4159637, 50.5499982), (10.4163015, 50.5499182), (10.4163573, 50.5500132)]",thueringen-houses_1910
"(10.662454675462534, 50.599254880031715)",156.5149080362171,,"[(10.6623371, 50.5992892), (10.6623777, 50.599294), (10.6624822, 50.5993049), (10.6625471, 50.5993125), (10.6625725, 50.5992207), (10.6623624, 50.5991973), (10.6623371, 50.5992892)]",thueringen-houses_1911
"(10.893949766340803, 50.80966598656511)",119.1759932488203,,"[(10.8938475, 50.8096495), (10.893858, 50.8097256), (10.8940667, 50.8096769), (10.894027, 50.8096086), (10.8938757, 50.8096424), (10.8938475, 50.8096495)]",thueringen-houses_1912
"(11.293555724071503, 51.36706433654597)",94.33222322585061,,"[(11.2936139, 51.3670294), (11.2935839, 51.3670322), (11.2935781, 51.3670079), (11.2934837, 51.3670167), (11.293508, 51.3671183), (11.2936324, 51.3671067), (11.2936139, 51.3670294)]",thueringen-houses_1913
