center,area,orientation,poly,id
"(11.47652355, 48.28224585)",52.674619160592556,,"[(11.4764536, 48.2822522), (11.4764952, 48.2822028), (11.4765935, 48.2822395), (11.4765519, 48.2822889), (11.4764536, 48.2822522)]",bayern-houses_22
"(11.63644245, 48.14661914999999)",67.79573004227132,,"[(11.6363846, 48.1465838), (11.6363939, 48.1466603), (11.6365003, 48.1466545), (11.636491, 48.146578), (11.6363846, 48.1465838)]",bayern-houses_23
"(11.685280494560285, 48.06548286031374)",93.85550450254232,across,"[(11.6851837, 48.0654787), (11.6851951, 48.0654842), (11.6853087, 48.0655389), (11.6853171, 48.0655429), (11.6853773, 48.065487), (11.6852439, 48.0654228), (11.6851837, 48.0654787)]",bayern-houses_24
"(11.510890770930352, 48.52287540982761)",385.9355530894827,,"[(11.5107104, 48.5229551), (11.5110228, 48.5229589), (11.5110278, 48.522777), (11.5108188, 48.5227745), (11.5108162, 48.5228697), (11.5107128, 48.5228685), (11.5107104, 48.5229551)]",bayern-houses_25
"(10.975646319596404, 49.60509606676155)",71.6701116412878,,"[(10.9756887, 49.6051472), (10.9757359, 49.605099), (10.9756039, 49.6050449), (10.9755568, 49.6050932), (10.9756887, 49.6051472)]",bayern-houses_26
"(11.562387200000002, 49.186855349999995)",108.40009830705822,,"[(11.5623094, 49.1868131), (11.5624483, 49.1868026), (11.562465, 49.1868976), (11.5623261, 49.1869081), (11.5623094, 49.1868131)]",bayern-houses_27
"(10.873402690483982, 49.56617473444372)",195.47460732609034,,"[(10.8732851, 49.5662336), (10.8734176, 49.5662706), (10.8734409, 49.5662355), (10.8734929, 49.566157), (10.8735203, 49.5661158), (10.8733878, 49.5660789), (10.8732851, 49.5662336)]",bayern-houses_28
"(11.350532728093201, 49.3873243150802)",164.05931104067713,,"[(11.3504481, 49.3874038), (11.3505847, 49.387397), (11.3505741, 49.3873063), (11.3506328, 49.3873033), (11.3506252, 49.3872385), (11.3505111, 49.3872441), (11.3505181, 49.3873041), (11.3504369, 49.3873081), (11.3504481, 49.3874038)]",bayern-houses_29
"(11.700950128995572, 48.04784090882323)",193.4990850223694,,"[(11.7008496, 48.0478971), (11.7008811, 48.0477571), (11.7009371, 48.0477627), (11.7009335, 48.0477784), (11.7010541, 48.0477906), (11.7010261, 48.0479149), (11.7008496, 48.0478971)]",bayern-houses_30
"(11.461335252865132, 48.81003068358165)",74.32419719547033,,"[(11.4613446, 48.8100859), (11.4612516, 48.8100234), (11.4613259, 48.8099755), (11.4614189, 48.8100379), (11.4613446, 48.8100859)]",bayern-houses_31
"(11.35187707921647, 49.38820629630817)",131.43568678572774,,"[(11.3517741, 49.3882366), (11.3519434, 49.3882658), (11.3519801, 49.388176), (11.3518107, 49.3881468), (11.3517741, 49.3882366)]",bayern-houses_32
"(11.35051945, 49.38378245)",230.69932900741696,,"[(11.3503987, 49.3838389), (11.3506203, 49.3838536), (11.3506402, 49.383726), (11.3504186, 49.3837113), (11.3503987, 49.3838389)]",bayern-houses_33
"(11.0433816, 49.653244050000005)",236.66183519095648,,"[(11.0432576, 49.6533038), (11.0432559, 49.6531858), (11.0435056, 49.6531843), (11.0435073, 49.6533023), (11.0432576, 49.6533038)]",bayern-houses_34
"(11.278353650000001, 48.18476415)",205.85394330322742,,"[(11.2782653, 48.1848346), (11.278442, 48.1848346), (11.278442, 48.1846937), (11.2782653, 48.1846937), (11.2782653, 48.1848346)]",bayern-houses_35
"(11.385163358151045, 48.13304657884461)",252.8215748667717,,"[(11.3852822, 48.1329811), (11.3851005, 48.1329527), (11.3850445, 48.133112), (11.3852262, 48.1331405), (11.3852822, 48.1329811)]",bayern-houses_36
"(11.046630227448365, 49.5990615094996)",99.04612077213824,,"[(11.0465908, 49.5991251), (11.0466929, 49.5991167), (11.0466696, 49.5989979), (11.0465676, 49.5990063), (11.0465908, 49.5991251)]",bayern-houses_37
"(11.580978414833655, 49.93206150329688)",79.44055717810988,,"[(11.5809337, 49.9320123), (11.5810448, 49.9320233), (11.5810229, 49.932111), (11.580912, 49.9320994), (11.5809337, 49.9320123)]",bayern-houses_38
"(11.35127861087691, 49.38983548656339)",132.87048035790212,,"[(11.3512076, 49.3899008), (11.3511987, 49.3897875), (11.3513703, 49.3897818), (11.3513755, 49.3898484), (11.3513106, 49.3898506), (11.3513143, 49.3898973), (11.3512076, 49.3899008)]",bayern-houses_39
"(11.685064125307342, 48.22364214364122)",145.18559459410608,,"[(11.6851473, 48.2235692), (11.6851164, 48.2237094), (11.6849585, 48.2236939), (11.6849728, 48.2236292), (11.6850381, 48.2236356), (11.6850547, 48.2235602), (11.6851473, 48.2235692)]",bayern-houses_40
"(11.35793316814584, 49.381591197247715)",130.48323096241802,,"[(11.3580238, 49.3815751), (11.3580096, 49.3815354), (11.3578267, 49.3815632), (11.3578568, 49.381647), (11.3580396, 49.3816192), (11.3580238, 49.3815751)]",bayern-houses_41
"(11.000025206089976, 49.6393075065863)",146.25612443406135,,"[(10.9999111, 49.6393433), (10.9999157, 49.6392618), (11.0001435, 49.6392728), (11.0001312, 49.6393531), (10.9999111, 49.6393433)]",bayern-houses_42
"(11.702338002241861, 48.044935887314075)",67.94516453240067,,"[(11.7022889, 48.0449768), (11.7022819, 48.0448992), (11.7023658, 48.0448958), (11.7023871, 48.044895), (11.7023941, 48.0449726), (11.7022889, 48.0449768)]",bayern-houses_43
"(9.09716735, 50.09128200000001)",143.24075312539935,,"[(9.0972055, 50.0912017), (9.0970867, 50.0912159), (9.0971292, 50.0913623), (9.097248, 50.0913481), (9.0972055, 50.0912017)]",bayern-houses_44
"(11.4512416, 48.8157621)",290.83458956331015,,"[(11.4511751, 48.8158629), (11.4510771, 48.8157437), (11.4513081, 48.8156613), (11.4514061, 48.8157805), (11.4511751, 48.8158629)]",bayern-houses_45
"(11.465030686358938, 48.160634768590526)",138.66595516121015,,"[(11.4651118, 48.1606864), (11.4651053, 48.1605789), (11.4649495, 48.1605832), (11.4649561, 48.1606906), (11.4651118, 48.1606864)]",bayern-houses_46
"(11.566403235231036, 48.276551244938666)",191.68730663321912,,"[(11.5665361, 48.2765493), (11.5663797, 48.2764642), (11.5663625, 48.2764782), (11.5662945, 48.2765335), (11.5662704, 48.2765532), (11.5664268, 48.2766383), (11.5665361, 48.2765493)]",bayern-houses_47
"(11.34548586573494, 49.38484690387418)",163.47420925740153,,"[(11.3453881, 49.3848957), (11.3455675, 49.3849096), (11.3455832, 49.3847964), (11.3454028, 49.3847859), (11.3453881, 49.3848957)]",bayern-houses_48
"(11.264293980056907, 48.18363784213793)",80.75205279886723,,"[(11.2642263, 48.1836776), (11.2643181, 48.1836958), (11.2643617, 48.1835981), (11.2642698, 48.1835799), (11.2642263, 48.1836776)]",bayern-houses_49
"(11.58083410769866, 49.932758501862644)",61.867588110268116,,"[(11.5809065, 49.9327358), (11.5808942, 49.9327931), (11.5807617, 49.9327813), (11.5807742, 49.9327238), (11.5809065, 49.9327358)]",bayern-houses_50
"(10.84970698585762, 49.41987242239739)",166.2348316758871,,"[(10.8496705, 49.4197897), (10.8496075, 49.4199291), (10.8497434, 49.4199552), (10.8498065, 49.4198157), (10.8496705, 49.4197897)]",bayern-houses_51
"(11.456690771061057, 48.81322223567279)",113.61105176177807,,"[(11.4567401, 48.8132934), (11.4566422, 48.8132933), (11.4566415, 48.8131514), (11.4567391, 48.8131507), (11.4567401, 48.8132934)]",bayern-houses_52
"(11.672999270358408, 48.21651813842242)",78.55463131144643,,"[(11.6729629, 48.2165791), (11.6730421, 48.2165771), (11.6730356, 48.2164572), (11.6729565, 48.2164591), (11.6729629, 48.2165791)]",bayern-houses_53
"(11.727046633390604, 48.06540734824973)",131.39495890587568,,"[(11.7269382, 48.0654187), (11.727049, 48.065334), (11.7271551, 48.065396), (11.7270442, 48.0654807), (11.7269382, 48.0654187)]",bayern-houses_54
"(11.22120156434563, 48.18797271003283)",180.9837882136344,,"[(11.2210873, 48.1880201), (11.2213139, 48.188022), (11.2213158, 48.1879254), (11.2210892, 48.1879235), (11.2210879, 48.1879503), (11.2210887, 48.1879907), (11.2210873, 48.1880201)]",bayern-houses_55
"(11.67543743975981, 48.079474942125856)",96.93887101765722,,"[(11.6755052, 48.0795183), (11.6753797, 48.0795244), (11.6753698, 48.0794316), (11.6754324, 48.0794285), (11.675495, 48.0794254), (11.6755052, 48.0795183)]",bayern-houses_56
"(11.635296260886216, 48.14914672575608)",207.30964174028486,,"[(11.6353766, 48.1490724), (11.6353829, 48.1491095), (11.6353915, 48.1491595), (11.6353996, 48.1492071), (11.6352159, 48.149221), (11.6351929, 48.1490864), (11.6353766, 48.1490724)]",bayern-houses_57
"(11.672410750000003, 48.216017799999996)",116.56790051516145,,"[(11.6724641, 48.216088), (11.6723656, 48.2160906), (11.6723574, 48.2159476), (11.6724559, 48.215945), (11.6724641, 48.216088)]",bayern-houses_58
"(10.92186282516668, 49.90339309664427)",120.26058118604124,,"[(10.9219249, 49.9034512), (10.9217889, 49.9034451), (10.9218007, 49.903335), (10.9219008, 49.9033395), (10.9219368, 49.9033411), (10.9219249, 49.9034512)]",bayern-houses_59
"(11.64871907437388, 48.25280299698332)",82.36958491965197,,"[(11.648635, 48.2527747), (11.6486376, 48.2528349), (11.6488031, 48.2528313), (11.6488006, 48.2527711), (11.648635, 48.2527747)]",bayern-houses_60
"(11.680570600000001, 48.22262505)",60.81631198339164,,"[(11.6805473, 48.2226844), (11.680611, 48.2226801), (11.6805939, 48.2225657), (11.6805302, 48.22257), (11.6805473, 48.2226844)]",bayern-houses_61
"(11.66910405, 48.05657540000001)",107.60099076479673,,"[(11.669013, 48.0566011), (11.669132, 48.0566388), (11.6691951, 48.0565497), (11.6690761, 48.056512), (11.669013, 48.0566011)]",bayern-houses_62
"(11.649177450000002, 48.25375955)",87.24518354423344,,"[(11.6491346, 48.2538192), (11.6492241, 48.2538179), (11.6492203, 48.2536999), (11.6491308, 48.2537012), (11.6491346, 48.2538192)]",bayern-houses_63
"(11.270297120768019, 48.18681906546216)",48.942691411823034,,"[(11.2702362, 48.186837), (11.2703254, 48.1868593), (11.2703581, 48.1868012), (11.2702688, 48.1867788), (11.2702362, 48.186837)]",bayern-houses_64
"(11.660140578502855, 48.064122546569074)",107.78798861335963,,"[(11.660054, 48.0641553), (11.6600579, 48.0641408), (11.6600651, 48.064114), (11.6600764, 48.0640717), (11.6602272, 48.0640898), (11.6602227, 48.0641064), (11.6602047, 48.0641734), (11.660054, 48.0641553)]",bayern-houses_65
"(12.156112599999998, 48.97146205000001)",116.4843423217535,,"[(12.1560734, 48.9713915), (12.1560014, 48.9714444), (12.1561518, 48.9715326), (12.1562238, 48.9714797), (12.1560734, 48.9713915)]",bayern-houses_66
"(10.89211707343081, 49.898432129548716)",51.7269196305424,,"[(10.8921768, 49.898465), (10.8920409, 49.8984444), (10.8920573, 49.8983993), (10.8921932, 49.8984198), (10.8921768, 49.898465)]",bayern-houses_67
"(10.980751890134584, 49.599039954724226)",171.01711025461555,,"[(10.9806242, 49.5990473), (10.9807557, 49.599123), (10.9807855, 49.5991013), (10.9808796, 49.5990326), (10.980748, 49.5989569), (10.9806242, 49.5990473)]",bayern-houses_68
"(11.04627412149629, 49.598112419684696)",179.55601063370705,,"[(11.0461666, 49.5981827), (11.0463907, 49.5981472), (11.046344, 49.5980234), (11.0462529, 49.5980378), (11.0462718, 49.598088), (11.0461388, 49.5981091), (11.0461666, 49.5981827)]",bayern-houses_69
"(11.743098576064087, 48.11968209338965)",142.95129901822656,,"[(11.7430197, 48.1197376), (11.7431664, 48.1197438), (11.7431775, 48.1196266), (11.7430307, 48.1196204), (11.7430197, 48.1197376)]",bayern-houses_70
"(10.8760359, 49.901900049999995)",71.7020337767899,,"[(10.8759462, 49.9019065), (10.8759979, 49.9019528), (10.8761256, 49.9018936), (10.8760739, 49.9018473), (10.8759462, 49.9019065)]",bayern-houses_71
"(11.39878324848146, 48.08544835298635)",117.25682481750846,,"[(11.3987233, 48.0855116), (11.3987841, 48.0855039), (11.3987791, 48.0854861), (11.3988764, 48.0854737), (11.3988538, 48.0853942), (11.3986956, 48.0854143), (11.3987233, 48.0855116)]",bayern-houses_72
"(11.6849285456327, 48.05845738591302)",109.83294276334345,,"[(11.6848285, 48.0584645), (11.6848501, 48.0584499), (11.6849223, 48.0584014), (11.6849386, 48.0583905), (11.6849484, 48.058397), (11.6850286, 48.0584503), (11.6849186, 48.0585243), (11.6848285, 48.0584645)]",bayern-houses_73
"(11.676191729215757, 48.057983647176584)",166.7384186461568,,"[(11.6760693, 48.0580112), (11.6761015, 48.0579218), (11.6763142, 48.0579561), (11.6762819, 48.0580455), (11.6760693, 48.0580112)]",bayern-houses_74
"(13.234232130018041, 48.964331792080294)",67.72080887854099,,"[(13.2343117, 48.9643297), (13.2342405, 48.9643838), (13.2341525, 48.9643339), (13.2342238, 48.9642798), (13.2342794, 48.9643113), (13.2343117, 48.9643297)]",bayern-houses_75
"(11.051788224965335, 49.5986978064299)",133.05785497886245,,"[(11.0517148, 49.5987542), (11.0518613, 49.5987544), (11.0518616, 49.5986414), (11.0517152, 49.5986412), (11.0517148, 49.5987542)]",bayern-houses_76
"(11.662445099999998, 48.2220919)",127.9647514745593,,"[(11.6625186, 48.2221543), (11.6624104, 48.2221678), (11.6623716, 48.2220295), (11.6624798, 48.222016), (11.6625186, 48.2221543)]",bayern-houses_77
"(11.253759899999999, 48.190439250000004)",121.45502588152885,,"[(11.2536769, 48.1904835), (11.2538429, 48.1904835), (11.2538429, 48.190395), (11.2536769, 48.190395), (11.2536769, 48.1904835)]",bayern-houses_78
"(10.881299507489347, 49.88124301937043)",179.84589505195618,,"[(10.881256, 49.8813241), (10.8811833, 49.8812011), (10.881343, 49.8811619), (10.8814157, 49.881285), (10.881256, 49.8813241)]",bayern-houses_79
"(10.506666712748736, 50.03167657810555)",376.8143753488548,,"[(10.5065012, 50.0316031), (10.5064979, 50.031666), (10.5064938, 50.0317427), (10.5068323, 50.03175), (10.5068396, 50.0316105), (10.5065012, 50.0316031)]",bayern-houses_80
"(11.438434401206397, 49.807599551247755)",75.21961838752031,,"[(11.4383547, 49.8075793), (11.4383931, 49.807648), (11.4385141, 49.8076198), (11.4384757, 49.8075511), (11.4383809, 49.8075732), (11.4383547, 49.8075793)]",bayern-houses_81
"(11.300176777593565, 48.09700622888516)",167.08392517454922,,"[(11.300274, 48.0970211), (11.3002977, 48.0970041), (11.3001638, 48.0969205), (11.300102, 48.0969646), (11.3001197, 48.0969757), (11.3000613, 48.0970174), (11.3001775, 48.09709), (11.3001965, 48.0970765), (11.300274, 48.0970211)]",bayern-houses_82
"(11.298206150000002, 48.09818009999999)",77.40261612832546,,"[(11.2982062, 48.0982361), (11.2982896, 48.0981853), (11.2982061, 48.0981241), (11.2981227, 48.0981749), (11.2982062, 48.0982361)]",bayern-houses_83
"(11.668774346294663, 48.05573145975656)",126.98203316237777,,"[(11.6686738, 48.055756), (11.6687361, 48.0556646), (11.6688649, 48.0557039), (11.6688749, 48.0557069), (11.6688613, 48.0557269), (11.6688126, 48.0557983), (11.6686738, 48.055756)]",bayern-houses_84
"(9.9602728, 49.8476729)",199.32034397870302,,"[(9.9602948, 49.8477622), (9.9604129, 49.8476753), (9.9602508, 49.8475836), (9.9601327, 49.8476705), (9.9602948, 49.8477622)]",bayern-houses_85
"(12.099731583678771, 48.15358554582642)",165.40959642082453,,"[(12.0996068, 48.1536002), (12.0997969, 48.153658), (12.0998346, 48.1536027), (12.0998564, 48.1535709), (12.0996663, 48.1535131), (12.0996068, 48.1536002)]",bayern-houses_86
"(11.038852153573615, 49.59104860008342)",87.44012530043256,,"[(11.0388096, 49.5911102), (11.0388903, 49.5911085), (11.0388885, 49.5910705), (11.038911, 49.59107), (11.0389085, 49.5910186), (11.0388828, 49.5910192), (11.0388813, 49.5909871), (11.0388037, 49.5909887), (11.0388096, 49.5911102)]",bayern-houses_87
"(11.451919349999999, 48.81512815)",292.95549941435456,,"[(11.4518177, 48.8152144), (11.4517757, 48.8150736), (11.452021, 48.8150419), (11.452063, 48.8151827), (11.4518177, 48.8152144)]",bayern-houses_88
"(10.878177985268259, 49.57301114366179)",94.92025647172704,,"[(10.8781088, 49.5729679), (10.8781242, 49.5730628), (10.8782473, 49.5730544), (10.8782444, 49.5730381), (10.8782319, 49.5729595), (10.8781088, 49.5729679)]",bayern-houses_89
"(11.494031042976138, 49.144536276766836)",187.5890539586544,,"[(11.4941638, 49.1445046), (11.4940022, 49.144453), (11.4939036, 49.1445852), (11.4940055, 49.1446177), (11.4940391, 49.1445727), (11.4940987, 49.1445918), (11.4941638, 49.1445046)]",bayern-houses_90
"(11.032789611265924, 49.65956217276661)",104.92034907452762,,"[(11.0327324, 49.6596158), (11.0328668, 49.659604), (11.0328468, 49.6595085), (11.0327124, 49.6595204), (11.0327324, 49.6596158)]",bayern-houses_91
"(11.045950894968085, 49.59817028108961)",180.48800074867904,,"[(11.0458408, 49.5982362), (11.0460676, 49.598207), (11.0460311, 49.5980879), (11.0459357, 49.5981002), (11.0459484, 49.5981414), (11.0458169, 49.5981583), (11.0458408, 49.5982362)]",bayern-houses_92
"(11.679444943530756, 48.06001413744524)",244.91729789040983,,"[(11.6793007, 48.0600521), (11.6793566, 48.0599623), (11.6793904, 48.059972), (11.6794205, 48.0599221), (11.6795806, 48.0599699), (11.6795, 48.0601045), (11.6793007, 48.0600521)]",bayern-houses_93
"(11.6088785805292, 48.24884335713831)",95.94341095164418,,"[(11.6089556, 48.248883), (11.6088539, 48.2489061), (11.6088016, 48.2488037), (11.6089032, 48.2487806), (11.6089556, 48.248883)]",bayern-houses_94
"(11.684972459024518, 48.22392116164635)",145.07471651397645,,"[(11.6850556, 48.2238483), (11.6850247, 48.2239884), (11.6848669, 48.2239729), (11.6848812, 48.2239082), (11.6849464, 48.2239146), (11.6849631, 48.2238392), (11.6850556, 48.2238483)]",bayern-houses_95
"(11.256698945734136, 48.1870144941206)",112.43814858142287,,"[(11.2565878, 48.187036), (11.2566256, 48.1870523), (11.2566346, 48.187043), (11.2566443, 48.1870329), (11.2567418, 48.1870747), (11.2568051, 48.187009), (11.2566698, 48.186951), (11.2565878, 48.187036)]",bayern-houses_96
"(11.17534103872245, 47.8685060745595)",103.00691372901201,,"[(11.1753043, 47.8685658), (11.1752561, 47.8684757), (11.1753777, 47.8684463), (11.175426, 47.8685365), (11.1753043, 47.8685658)]",bayern-houses_97
"(11.133017086290383, 49.4136605646921)",76.86752563808113,across,"[(11.132978, 49.413605), (11.1329244, 49.4136507), (11.1330562, 49.4137161), (11.1330683, 49.4137058), (11.1331098, 49.4136705), (11.132978, 49.413605)]",bayern-houses_98
"(11.470071599999999, 48.15324925)",154.13110534776933,,"[(11.4699714, 48.1532034), (11.4699741, 48.1532976), (11.4701718, 48.1532951), (11.4701691, 48.1532009), (11.4699714, 48.1532034)]",bayern-houses_99
"(11.677912376422872, 48.23016829312377)",173.41864596493542,across,"[(11.677983, 48.2302386), (11.677825, 48.2302299), (11.6778417, 48.230098), (11.6779998, 48.2301067), (11.677983, 48.2302386)]",bayern-houses_100
"(9.65471180050573, 49.959908716692404)",118.3145786896348,,"[(9.6547097, 49.9599778), (9.6548189, 49.9599142), (9.6547139, 49.9598396), (9.6546047, 49.9599033), (9.6547097, 49.9599778)]",bayern-houses_101
"(11.465063130020283, 49.752898237269584)",103.8887355318293,,"[(11.4649851, 49.7528501), (11.4650327, 49.7529539), (11.4650383, 49.7529661), (11.4651418, 49.7529457), (11.465099, 49.7528557), (11.465088, 49.7528304), (11.4649851, 49.7528501)]",bayern-houses_102
"(11.608664650297001, 48.20501094927948)",71.39007201045752,,"[(11.6087435, 48.2049735), (11.6087605, 48.2050202), (11.6086149, 48.2050437), (11.6085858, 48.2050484), (11.6085688, 48.2050017), (11.6087435, 48.2049735)]",bayern-houses_103
"(11.730316684712076, 48.064494651844115)",120.32823874801397,,"[(11.7302027, 48.064483), (11.7302651, 48.0644257), (11.7304307, 48.0645063), (11.7303682, 48.0645636), (11.7302027, 48.064483)]",bayern-houses_104
"(11.649869233566077, 48.25470918308524)",163.63833941798657,,"[(11.6499367, 48.2546372), (11.6497972, 48.2546392), (11.6498017, 48.2547811), (11.6499413, 48.2547792), (11.6499367, 48.2546372)]",bayern-houses_105
"(11.668872333093615, 48.05983217848174)",134.88498246483505,,"[(11.6687702, 48.0598575), (11.6689339, 48.0598997), (11.6689595, 48.0598552), (11.6689363, 48.0598493), (11.6689551, 48.059817), (11.6689644, 48.0598001), (11.6689556, 48.0597979), (11.6688241, 48.059764), (11.6687702, 48.0598575)]",bayern-houses_106
"(12.160592540875669, 48.271397474767134)",137.77670127153397,,"[(12.1605218, 48.2714562), (12.160593, 48.2714597), (12.1606655, 48.2714632), (12.1606718, 48.2714056), (12.1606403, 48.271404), (12.1606484, 48.2713298), (12.1605363, 48.2713244), (12.1605218, 48.2714562)]",bayern-houses_107
"(11.35206269782694, 49.38995705027247)",227.97681671753526,,"[(11.3519939, 49.3899853), (11.3521615, 49.3900637), (11.3522378, 49.3899947), (11.3519208, 49.3898418), (11.3518756, 49.3898938), (11.3520165, 49.3899548), (11.3519939, 49.3899853)]",bayern-houses_108
"(11.27194478333062, 48.17694559917292)",171.83509407006204,,"[(11.2719875, 48.1770483), (11.2720029, 48.1769927), (11.2719861, 48.1769906), (11.2720206, 48.1768663), (11.2719014, 48.1768516), (11.2718666, 48.176977), (11.2719087, 48.1769822), (11.2718935, 48.1770368), (11.2719875, 48.1770483)]",bayern-houses_109
