center,area,orientation,poly,id
"(10.123467497108832, 53.59989010128677)",102.29800411127508,,"[(10.1235672, 53.599894), (10.1235192, 53.5999498), (10.1234926, 53.5999417), (10.1233604, 53.5999017), (10.1234222, 53.5998299), (10.1235569, 53.5998707), (10.1235431, 53.5998867), (10.1235672, 53.599894)]",hamburg-houses_51
"(10.085625977107652, 53.68683530760317)",67.84162306971848,,"[(10.0856845, 53.6868779), (10.0855855, 53.6868847), (10.0855675, 53.6867927), (10.0856664, 53.6867859), (10.0856845, 53.6868779)]",hamburg-houses_52
"(10.13332621257346, 53.633832324230056)",60.50544104445726,,"[(10.1332733, 53.6338706), (10.1332676, 53.6337971), (10.1333791, 53.633794), (10.1333848, 53.6338676), (10.1332733, 53.6338706)]",hamburg-houses_53
"(9.985970569656335, 53.43574679801033)",58.83265229128301,,"[(9.985886, 53.4357345), (9.9859126, 53.4357854), (9.9860551, 53.4357591), (9.9860286, 53.4357082), (9.985886, 53.4357345)]",hamburg-houses_54
"(10.101445743005236, 53.67416757697745)",237.92001562193036,,"[(10.1013637, 53.674269), (10.1015834, 53.6742187), (10.1014742, 53.6740512), (10.1013502, 53.6740796), (10.1014091, 53.6741701), (10.1013135, 53.6741919), (10.1013637, 53.674269)]",hamburg-houses_55
"(10.051134556584241, 53.59296846634607)",91.24953982117586,,"[(10.0510361, 53.5929413), (10.0509957, 53.5929407), (10.0509942, 53.5929773), (10.0511035, 53.5929788), (10.0511026, 53.593001), (10.0512452, 53.593003), (10.0512475, 53.5929442), (10.0510361, 53.5929413)]",hamburg-houses_56
"(10.154602160554598, 53.570188669661285)",77.16083880281076,,"[(10.1546634, 53.5702212), (10.1546677, 53.5702346), (10.1545698, 53.5702458), (10.1545407, 53.5701555), (10.1545366, 53.5701427), (10.1546346, 53.5701316), (10.1546634, 53.5702212)]",hamburg-houses_57
"(10.134648926030257, 53.63041475407264)",59.66771459300071,,"[(10.1345882, 53.6304486), (10.1345817, 53.6303855), (10.1347096, 53.6303809), (10.1347162, 53.630444), (10.1345882, 53.6304486)]",hamburg-houses_58
"(10.0933016, 53.638517199999995)",41.55332538485527,,"[(10.0933696, 53.638525), (10.0932972, 53.6385582), (10.0932336, 53.6385094), (10.093306, 53.6384762), (10.0933696, 53.638525)]",hamburg-houses_59
"(9.910268055608181, 53.54503092652804)",180.1551066081738,,"[(9.9103154, 53.5450467), (9.9103368, 53.5450465), (9.9103357, 53.5449467), (9.9101821, 53.5449488), (9.9101833, 53.5450479), (9.9102197, 53.5450475), (9.9102206, 53.5451209), (9.9102741, 53.5451195), (9.9102831, 53.5451264), (9.9103477, 53.5451244), (9.9103474, 53.5450636), (9.9103161, 53.5450635), (9.9103154, 53.5450467)]",hamburg-houses_60
"(10.1569997, 53.633912450000004)",94.29069351404905,,"[(10.1569036, 53.633936), (10.1570433, 53.6339684), (10.1570958, 53.6338889), (10.1569561, 53.6338565), (10.1569036, 53.633936)]",hamburg-houses_61
